dates,AUSTRALIA,CANADA,DENMARK,JAPAN,NewZealand,SWEDEN,SWISS,UK,USA
12/23/1999,0.037872,0.031602,-0.001075,-0.022334,0.003435,-0.000188,-0.006401,0.031605,0.011051
12/24/1999,0.037872,0.031602,-0.001075,-0.022334,0.003435,-0.000188,-0.006401,0.031605,0.011051
12/27/1999,0.022276,0.029849,-0.000363,-0.0279,-0.005808,0.004235,-0.004581,0.027139,0.013689
12/28/1999,0.03551,0.033973,-0.000469,-0.010733,0.002578,0.004831,-0.0054,0.03493,0.021697
12/29/1999,0.014683,0.032402,-0.000184,-0.012859,-0.031989,-0.000167,-0.006201,0.028478,0.027231
12/30/1999,0.006131,0.030975,-0.000269,-0.012102,-0.03509,0.000635,-0.006781,0.029554,0.024944
12/31/1999,0.006131,0.030975,-0.000269,-0.012102,-0.03509,0.000635,-0.006781,0.029554,0.024944
1/03/2000,0.009027,0.043022,0.000056,-0.025933,-0.021768,0.00757,-0.004629,0.033407,0.045749
1/04/2000,0.016573,0.053698,0.000263,-0.006305,0.001045,0.014254,-0.003478,0.027608,0.048006
1/05/2000,0.016162,0.061579,0.000465,0.01821,0.005332,0.020294,-0.003931,0.024281,0.055813
1/06/2000,0.020526,0.065439,-0.000481,0.032145,0.011507,0.021326,-0.003207,0.020254,0.05698
1/07/2000,0.014199,0.059756,-0.000192,0.02835,0.004275,0.024247,-0.001929,0.020413,0.051169
1/10/2000,0.004959,0.045794,0.000277,-0.002051,-0.010566,0.021901,-0.001692,0.02211,0.03868
1/11/2000,0.006327,0.050862,-0.000674,0.015789,0.000937,0.021807,0.000996,0.020834,0.04641
1/12/2000,-0.002647,0.046176,-0.000113,0.010323,-0.008875,0.024388,0.001339,0.012081,0.043868
1/13/2000,-0.014535,0.04225,-0.000019,0.013566,-0.019629,0.022347,0.003054,0.010128,0.043771
1/14/2000,-0.029633,0.02806,-0.000242,-0.002536,-0.029313,0.014608,0.004674,0.004006,0.029291
1/17/2000,-0.024659,0.025665,-0.000144,-0.022174,-0.032027,0.003501,0.004951,0.00926,0.027216
1/18/2000,-0.024465,0.023072,0.000048,-0.022856,-0.019651,0.001541,0.005012,0.008195,0.027361
1/19/2000,-0.026509,0.027181,-0.000158,-0.02444,-0.019635,0.004557,0.004677,0.000567,0.027277
1/20/2000,-0.032838,0.023392,-0.000007,-0.027491,-0.018273,0.002987,0.003882,-0.00468,0.026812
1/21/2000,-0.028643,0.019006,0.000321,-0.035581,-0.017009,0.00409,0.003149,-0.008728,0.024249
1/24/2000,-0.051815,-0.01488,0.000091,-0.054911,-0.039919,-0.004313,0.000012,-0.02797,0.000936
1/25/2000,-0.048555,-0.001832,-0.000278,-0.040265,-0.02718,-0.002182,0.001602,-0.016796,0.012709
1/26/2000,-0.028148,0.014724,-0.000443,-0.026307,-0.013815,0.004061,0.000876,-0.003557,0.024912
1/27/2000,-0.047557,-0.001542,-0.000489,-0.047965,-0.027625,0.002645,0.001639,-0.014752,0.011761
1/28/2000,-0.03753,-0.004683,-0.000165,-0.050137,-0.004526,0.005787,0.00113,-0.012375,0.003213
1/31/2000,-0.039371,0.011527,-0.00059,0.003558,-0.017089,0.020296,0,-0.010034,0.012635
2/01/2000,-0.032643,0.004521,-0.000676,0.006057,0.001458,0.010264,-0.000317,-0.013361,0.008871
2/02/2000,-0.032356,0.009205,-0.000631,0.015802,0.013609,0.003565,0.001082,-0.001349,0.012974
2/03/2000,-0.021514,0.017011,-0.000631,0.026316,0.010813,0.002449,-0.000965,0.011686,0.025154
2/04/2000,-0.017482,0.014783,-0.00062,0.01368,0.014559,-0.001516,-0.00033,0.01595,0.020551
2/07/2000,-0.01698,0.012872,-0.000079,0.032789,0.008258,0.003406,-0.00071,0.019157,0.023744
2/08/2000,-0.014235,0.011582,-0.000653,0.045174,0.011731,0.000536,-0.00033,0.001566,0.019833
2/09/2000,-0.005746,0.017365,-0.000487,0.050018,0.032432,0.008436,-0.000541,0.008101,0.028103
2/10/2000,-0.005324,0.016498,-0.000208,0.039314,0.024778,0.007565,-0.002801,0.00659,0.023476
2/11/2000,-0.001242,0.017965,-0.000035,0.042994,0.029218,0.005445,-0.003001,0.01338,0.023476
2/14/2000,-0.011688,0.003997,-0.00009,0.039307,0.012945,0.007228,-0.004315,0.002884,0.013388
2/15/2000,-0.019193,0.001771,-0.000289,0.036753,0.012718,0.011847,-0.004191,-0.00013,0.01256
2/16/2000,-0.019893,0.002687,0.000293,0.044316,0.007467,0.016197,-0.005849,-0.001575,0.017788
2/17/2000,-0.018998,0.006063,0.000391,0.05471,0.000805,0.019886,-0.005525,-0.001836,0.020088
2/18/2000,-0.017052,0.002149,0.000448,0.057693,0.004836,0.017124,-0.005587,0.003046,0.019045
2/21/2000,-0.007343,0.016511,0.000209,0.063984,0.02454,0.023083,-0.004577,0.0093,0.028159
2/22/2000,0.003209,0.031994,0.000004,0.063558,0.033985,0.021841,0.002788,0.018526,0.038937
2/23/2000,0.009076,0.03252,0.000196,0.066108,0.034721,0.029238,0.011118,0.024405,0.034495
2/24/2000,0.010589,0.021632,0.000475,0.058109,0.025384,0.025582,0.010496,0.018917,0.026799
2/25/2000,-0.009216,-0.000555,0.000513,0.039745,0.007771,0.020022,0.010284,0.005934,0.009435
2/28/2000,0.015897,0.013136,0.000854,0.043142,0.050088,0.022075,0.007775,0.013145,0.016366
2/29/2000,0.003911,0.003968,-0.00251,0.046698,0.03643,0.021218,0.007878,0.019593,0.009623
3/01/2000,0.015409,0.011365,0.000685,0.055961,0.045721,0.020204,0.008517,0.020508,0.013731
3/02/2000,0.009086,0.011657,0.000647,0.055848,0.029706,0.023834,0.009128,0.021814,0.011936
3/03/2000,0.004342,0.006221,0.000861,0.049917,0.019557,0.025683,0.009028,0.015942,0.007195
3/06/2000,0.003799,-0.003615,0.000166,0.015594,0.040606,0.015901,0.018156,0.009333,-0.002333
3/07/2000,-0.005641,0.001293,0.000295,0.01365,0.034575,0.016325,0.022288,0.001517,0.00049
3/08/2000,-0.017137,0.001652,-0.001672,0.010406,0.024646,0.019512,0.017699,0.000726,0.000584
3/09/2000,-0.011399,0.011773,-0.001009,0.016035,0.030785,0.021935,0.019108,0.013103,0.012873
3/10/2000,-0.017703,0.00794,-0.001214,0.012244,0.015977,0.016059,0.019793,0.010476,0.008135
3/13/2000,-0.021387,0.008955,0.000786,0.000967,0.020033,0.012879,0.022156,0.016448,0.011366
3/14/2000,-0.020041,0.007881,0.000166,-0.004403,0.025201,0.011002,0.022634,0.02106,0.009728
3/15/2000,-0.011254,0.009024,0.000158,0.015797,0.032639,0.013834,0.025,0.024774,0.015392
3/16/2000,-0.001896,0.017529,0.000107,0.022129,0.039238,0.015226,0.024776,0.026214,0.019842
3/17/2000,-0.000907,0.014038,0.000043,0.021555,0.041987,0.011101,0.024721,0.024757,0.015186
3/20/2000,0.015919,0.027539,-0.000582,0.046322,0.062928,0.020769,0.024561,0.04138,0.032642
3/21/2000,0.008536,0.031758,-0.000752,0.044649,0.045932,0.020648,0.022952,0.037207,0.035519
3/22/2000,0.0063,0.023042,-0.000474,0.034998,0.037848,0.017673,0.02202,0.032953,0.025277
3/23/2000,0.017036,0.033004,-0.000311,0.049059,0.048642,0.0193,0.017199,0.033115,0.03444
3/24/2000,0.015991,0.030553,-0.000772,0.047081,0.052126,0.014334,0.010998,0.030019,0.035673
3/27/2000,0.015425,0.039565,-0.000629,0.049231,0.033233,0.017917,0.009816,0.044682,0.051642
3/28/2000,0.016212,0.043594,-0.000911,0.052284,0.025725,0.011351,0.011617,0.054427,0.061136
3/29/2000,-0.001814,0.028108,-0.001413,0.018754,0.01476,0.009791,0.014777,0.034146,0.046975
3/30/2000,0.003426,0.032835,-0.000921,0.01791,0.02346,0.013358,0.014281,0.030738,0.049506
3/31/2000,0.011086,0.029828,-0.00118,-0.007083,0.029347,0.013468,0.013834,0.031354,0.050873
4/03/2000,0.045445,0.046769,-0.000585,0.02645,0.054014,0.028026,0.025548,0.050849,0.072143
4/04/2000,0.052844,0.038763,-0.000407,0.042253,0.054382,0.025395,0.022164,0.036801,0.06981
4/05/2000,0.060135,0.052756,-0.000282,0.042792,0.053557,0.021939,0.016384,0.039418,0.080529
4/06/2000,0.06016,0.04303,-0.000468,0.033449,0.052876,0.019095,0.011912,0.037937,0.073591
4/07/2000,0.064314,0.047133,0.001208,0.037777,0.055257,0.018534,0.015432,0.037508,0.07306
4/10/2000,0.023507,0.028784,-0.000762,0.023906,0.01194,0.005858,0.009971,0.013945,0.053685
4/11/2000,0.039216,0.047647,-0.00136,0.045052,0.023808,0.005822,0.010607,0.008948,0.065465
4/12/2000,0.026183,0.040252,-0.001038,0.024909,0.017487,0.008069,0.012376,0.010892,0.056872
4/13/2000,0.024694,0.039097,-0.000735,0.022574,0.013495,0.006446,0.012452,0.007297,0.054399
4/14/2000,0.02364,0.046734,-0.001179,0.013258,0.015628,0.007362,0.010084,0.008806,0.055015
4/17/2000,0.032164,0.061983,-0.001227,0.017357,0.001546,0.016438,0.012205,0.008861,0.071208
4/18/2000,0.016506,0.048379,-0.000832,0.01492,-0.027027,0.013922,0.010224,-0.001011,0.062291
4/19/2000,0.010487,0.041183,-0.002047,0.026611,-0.035735,0.00738,0.011297,-0.008365,0.054035
4/20/2000,0.01334,0.037788,-0.00207,0.033342,-0.029644,0.006173,0.011768,-0.009657,0.052878
4/21/2000,0.01334,0.037788,-0.00207,0.033342,-0.029644,0.006173,0.011768,-0.009657,0.052878
4/24/2000,-0.00496,0.015164,-0.002065,0.014136,-0.05046,-0.011745,0.002821,-0.033599,0.036817
4/25/2000,-0.020249,0.000425,0.000252,0.001063,-0.058898,-0.012823,0.008151,-0.046027,0.024421
4/26/2000,-0.037887,-0.020225,-0.004373,-0.009912,-0.072783,-0.027166,0.004853,-0.063718,-0.000443
4/27/2000,-0.046232,-0.029944,-0.004329,-0.024019,-0.080864,-0.028181,0.003739,-0.073588,-0.013549
4/28/2000,-0.03919,-0.028686,-0.004177,-0.00855,-0.082736,-0.030024,0.001425,-0.067072,-0.013768
5/01/2000,-0.035012,-0.032569,-0.001242,-0.012988,-0.076152,-0.02698,-0.006823,-0.057257,-0.018512
5/02/2000,-0.047047,-0.027293,-0.001484,-0.026505,-0.082821,-0.025181,-0.011011,-0.068638,-0.02312
5/03/2000,-0.07438,-0.04946,-0.001557,-0.052125,-0.107095,-0.031574,-0.019846,-0.091639,-0.055315
5/04/2000,-0.075864,-0.043185,-0.001612,-0.060858,-0.11,-0.026921,-0.018402,-0.079313,-0.054722
5/05/2000,-0.077382,-0.044382,-0.001533,-0.055091,-0.104445,-0.023472,-0.016384,-0.067836,-0.054028
5/08/2000,-0.063245,-0.058637,-0.001216,-0.041173,-0.093549,-0.024421,-0.01548,-0.073749,-0.066302
5/09/2000,-0.040454,-0.04126,-0.001389,-0.028194,-0.070162,-0.02269,-0.01046,-0.068479,-0.052978
5/10/2000,-0.033227,-0.02874,-0.0015,-0.022284,-0.060889,-0.016423,-0.005298,-0.052301,-0.040647
5/11/2000,-0.040798,-0.040328,-0.001268,-0.038592,-0.06922,-0.013957,-0.007651,-0.047363,-0.048994
5/12/2000,-0.035725,-0.039564,-0.000791,-0.033457,-0.06672,-0.013049,-0.008895,-0.053552,-0.045609
5/15/2000,0.004512,-0.030213,-0.000225,-0.022063,-0.039834,0.008967,-0.006591,-0.050856,-0.043258
5/16/2000,-0.006417,-0.044417,0.000252,-0.024201,-0.056067,0.002409,-0.00704,-0.043194,-0.049031
5/17/2000,-0.006079,-0.057966,0.000322,-0.050985,-0.035568,-0.011724,-0.009143,-0.057721,-0.073404
5/18/2000,-0.003949,-0.051457,0.000244,-0.053675,-0.014168,-0.014294,-0.005362,-0.048393,-0.070395
5/19/2000,-0.010117,-0.058131,0.002012,-0.072708,-0.022843,-0.013866,-0.006761,-0.051575,-0.071457
5/22/2000,0.003817,-0.027889,0.000577,-0.033828,-0.013768,0.00959,-0.000452,-0.040215,-0.043536
5/23/2000,0.008611,-0.014435,0.000278,-0.016087,-0.006928,0.006694,0.008777,-0.00918,-0.031189
5/24/2000,0.013211,-0.011615,0.000475,-0.006468,0.007917,0.00528,0.006769,-0.010237,-0.029518
5/25/2000,0.013852,-0.012915,-0.000009,-0.004143,0.000523,0.001195,0.00323,-0.010577,-0.030124
5/26/2000,0.037373,0.005664,0.004484,0.010254,0.027461,0.013207,0.006647,0.002307,-0.009312
5/29/2000,0.031536,-0.007765,-0.000035,-0.00714,-0.001911,0.003472,0.009774,-0.004113,-0.017404
5/30/2000,0.024784,-0.003801,0.000249,-0.01278,0.003768,-0.001383,0.009023,-0.004607,-0.019068
5/31/2000,0.01955,-0.020996,0.001052,-0.019122,-0.000811,-0.00609,0.0073,-0.018795,-0.031021
6/01/2000,0.019863,-0.021744,0.00119,-0.005913,-0.000707,-0.007922,0.00814,-0.013531,-0.027197
6/02/2000,0.020857,-0.015189,0.000859,0.003155,-0.003261,-0.009823,0.008236,-0.009298,-0.013231
6/05/2000,0.004049,-0.021418,0.000615,-0.012576,-0.023782,-0.009278,0.014189,-0.009947,-0.010647
6/06/2000,0.007601,-0.001762,0.000114,-0.02005,-0.023005,-0.013083,0.01502,-0.001491,0.005458
6/07/2000,0.010997,0.006948,0.000284,-0.017083,-0.016565,-0.015481,0.014477,0.007318,0.010355
6/08/2000,0.006904,0.002307,0.000686,-0.014857,-0.015004,-0.013114,0.013245,0.009819,0.006312
6/09/2000,0.011378,-0.001422,0.000954,-0.010789,-0.015044,-0.012469,0.011775,0.010483,0.003712
6/12/2000,0.010056,0.008619,0.000608,-0.011338,-0.008649,-0.007769,0.004092,0.012523,0.011811
6/13/2000,0.005554,0.020812,0.000421,0.011703,0.003299,-0.007904,0.00663,0.019444,0.028846
6/14/2000,-0.003976,0.0134,0.000945,0.006161,-0.006602,-0.017629,0.008784,0.022889,0.02488
6/15/2000,-0.010562,0.012038,0.000283,-0.001185,0.000467,-0.014488,0.007151,0.014318,0.018186
6/16/2000,-0.012651,0.017489,0.000137,0.006969,-0.010658,-0.00636,0.006536,0.017236,0.026762
6/19/2000,-0.001943,0.032674,0.000644,0.013635,0.000482,-0.01223,0.006204,0.027524,0.04004
6/20/2000,-0.0021,0.030988,0.000586,0.004232,0.004353,-0.015432,0.003236,0.031698,0.034874
6/21/2000,-0.010952,0.017266,0.00042,-0.022492,-0.004066,-0.022159,-0.003036,0.026145,0.016443
6/22/2000,-0.015455,0.010306,0.000791,-0.039238,-0.010894,-0.017617,-0.005291,0.010791,0.009287
6/23/2000,-0.011893,0.011172,0.000494,-0.044151,-0.007848,-0.016062,-0.002255,0.013775,0.006083
6/26/2000,-0.014225,0.00731,0.000488,-0.043842,-0.023028,-0.009917,-0.00311,0.007348,-0.003732
6/27/2000,-0.011924,0.012112,0.00026,-0.033502,-0.019364,-0.013534,-0.003826,0.016484,0.006315
6/28/2000,-0.001243,0.025946,0.000952,-0.022025,0.004209,-0.010481,0.000329,0.016891,0.022029
6/29/2000,0.001742,0.030361,0.001142,-0.020282,0.002778,-0.006912,0.004954,0.01772,0.028959
6/30/2000,0.013461,0.037588,0.001024,-0.006026,0.006442,-0.006395,0.0055,0.028311,0.035413
7/03/2000,0.015162,0.039835,0.000982,0.006674,0.010738,-0.008177,0.005405,0.028684,0.042387
7/04/2000,0.026483,0.051319,0.00097,0.02854,0.030821,-0.006356,0.003752,0.037724,0.050978
7/05/2000,0.043403,0.053876,0.001254,0.033929,0.041,0.002275,0.000303,0.048648,0.053256
7/06/2000,0.041279,0.050737,0.001616,0.037567,0.041524,0.006071,-0.001732,0.046403,0.052431
7/07/2000,0.036355,0.041424,0.001245,0.034688,0.036183,0.007304,-0.003318,0.038905,0.045609
7/10/2000,0.038155,0.058565,0.001499,0.046216,0.039042,0.016102,0.000641,0.05282,0.061456
7/11/2000,0.033352,0.043069,0.001529,0.026645,0.028022,0.009787,0.000536,0.037051,0.047191
7/12/2000,0.026346,0.040525,0.001432,0.039455,0.02284,0.00294,-0.002568,0.037106,0.044677
7/13/2000,0.026346,0.031985,0.001221,0.025606,0.013047,0.002227,-0.003896,0.036578,0.034884
7/14/2000,0.02818,0.037229,0.000945,0.027613,0.013602,-0.000649,-0.00509,0.037698,0.03707
7/17/2000,0.033298,0.029071,0.000316,0.019914,0.010097,-0.004469,-0.00938,0.03082,0.027031
7/18/2000,0.035756,0.022088,0.000206,0.012003,0.009078,-0.006071,-0.009732,0.0226,0.021065
7/19/2000,0.039803,0.018056,0.00046,0.00993,0.008228,-0.00171,-0.009544,0.017873,0.018706
7/20/2000,0.033995,0.019141,0.000402,0.010821,-0.004846,-0.001895,-0.009815,0.011913,0.018944
7/21/2000,0.032991,0.024684,0.00042,0.027766,-0.003473,0.003287,-0.006518,0.013455,0.027555
7/24/2000,0.022481,0.030064,0.000338,0.056935,-0.026353,0.003688,0.003113,0.020744,0.044856
7/25/2000,0.023636,0.03028,-0.000056,0.059323,-0.016112,0.000939,0.003034,0.018373,0.043639
7/26/2000,0.012276,0.02984,0.000172,0.059733,-0.014384,0.001181,0.002628,0.01303,0.042334
7/27/2000,0.011831,0.030628,0.000168,0.055351,-0.013172,0.009578,0.001409,0.010937,0.039066
7/28/2000,0.001679,0.021698,0.000127,0.046702,-0.021743,0.00682,0.000013,0.005524,0.026112
7/31/2000,0.025688,0.04309,0.000795,0.060678,-0.020898,0.008871,-0.002792,0.009274,0.038536
8/01/2000,0.035572,0.04936,0.000664,0.062011,-0.019147,0.0111,-0.003343,0.010888,0.042186
8/02/2000,0.005251,0.022017,0.000134,0.042618,-0.041223,0.007299,-0.004579,-0.006201,0.017196
8/03/2000,-0.007912,0.012224,0.000279,0.022617,-0.055393,0.005692,-0.003556,-0.018043,0.006689
8/04/2000,-0.005195,0.020149,0.000039,0.030879,-0.051811,-0.000317,-0.001776,-0.020193,0.011368
8/07/2000,-0.000341,0.041748,0.000302,0.058756,-0.028353,-0.004216,-0.002192,-0.003757,0.035838
8/08/2000,-0.016557,0.040072,0.000291,0.062818,-0.052678,-0.005217,-0.003804,-0.013649,0.034396
8/09/2000,-0.003765,0.040286,0.000442,0.050137,-0.035765,-0.004549,-0.003131,-0.016796,0.037292
8/10/2000,0.002952,0.052182,0.000417,0.066749,-0.024137,-0.000756,-0.000769,-0.003472,0.049669
8/11/2000,0.002197,0.048054,0.000424,0.060456,-0.02655,-0.002145,0.003778,-0.010269,0.045134
8/14/2000,0.005221,0.04586,0.000021,0.061525,-0.014238,-0.010851,0.018868,-0.019267,0.046441
8/15/2000,0.00215,0.058646,-0.00023,0.071114,0.001546,-0.004207,0.020448,-0.007911,0.060146
8/16/2000,-0.012922,0.050468,-0.001141,0.064086,-0.015892,0.000578,0.019277,-0.008149,0.056468
8/17/2000,-0.017306,0.052432,-0.001281,0.066951,-0.016401,0.004025,0.019604,-0.004377,0.059628
8/18/2000,-0.017086,0.045128,-0.00171,0.059628,-0.017997,-0.000752,0.019732,-0.007656,0.053255
8/21/2000,-0.019211,0.060011,-0.000961,0.076606,-0.030466,0.003017,0.031315,0.01116,0.066009
8/22/2000,-0.023509,0.044316,-0.000425,0.066561,-0.038062,-0.003227,0.028459,0.009772,0.053375
8/23/2000,-0.025835,0.012141,0.00009,0.003725,-0.020583,-0.011714,0.015675,-0.000116,0.015374
8/24/2000,-0.014718,0.020447,0.000131,0.013585,-0.02164,-0.008693,0.014323,0.008825,0.025199
8/25/2000,-0.013755,0.021043,0.000078,0.014505,-0.022602,-0.006758,0.013922,0.015914,0.027463
8/28/2000,-0.017161,0.012831,-0.001092,0.008043,-0.026473,-0.011383,0.008693,0.014234,0.021596
8/29/2000,-0.025343,0.005344,-0.000034,-0.002044,-0.023289,-0.011142,0.010471,0.019272,0.016591
8/30/2000,-0.040867,-0.004673,-0.000323,-0.005725,-0.037939,-0.01033,0.014354,0.029059,0.013853
8/31/2000,-0.056004,-0.011834,-0.000184,-0.009335,-0.042957,-0.013814,0.014425,0.024509,0.008979
9/01/2000,-0.040183,-0.000369,0.000253,-0.005538,-0.030048,-0.013419,0.014593,0.033087,0.021179
9/04/2000,-0.034282,0.014057,0.001974,-0.006929,-0.032246,-0.022602,0.020949,0.029281,0.031965
9/05/2000,-0.041576,0.006639,0.001979,-0.018797,-0.04314,-0.01678,0.019689,0.02226,0.020716
9/06/2000,-0.042748,-0.001542,0.001592,-0.020601,-0.043807,-0.017647,0.017,0.007853,0.011296
9/07/2000,-0.037176,-0.010803,0.001439,-0.036676,-0.029951,-0.021262,0.017272,0.01077,0.003042
9/08/2000,-0.038891,-0.017535,0.001265,-0.032008,-0.042676,-0.021841,0.016839,0.013596,-0.002245
9/11/2000,-0.053771,-0.030902,0.002061,-0.031162,-0.06158,-0.025357,0.008397,0.020279,-0.012377
9/12/2000,-0.052767,-0.018717,0.003285,-0.014408,-0.071136,-0.018608,0.010497,0.042421,-0.000383
9/13/2000,-0.040643,-0.015037,0.003131,-0.002444,-0.052755,-0.014132,0.00963,0.041519,0.007511
9/14/2000,-0.032504,-0.015326,0.003769,-0.005098,-0.055258,-0.014669,0.012269,0.040034,0.003809
9/15/2000,-0.029676,-0.015575,0.004607,-0.003864,-0.043953,-0.014094,0.01411,0.043165,0.005743
9/18/2000,-0.033454,-0.011407,0.004549,-0.003881,-0.037235,-0.017345,0.012884,0.044815,0.009581
9/19/2000,-0.025652,0.000897,0.004718,-0.000991,-0.03467,-0.012147,0.007167,0.042472,0.018234
9/20/2000,-0.010689,-0.008781,0.004657,-0.01193,-0.006177,-0.017092,0.004804,0.035058,0.013389
9/21/2000,-0.006459,0.000717,0.004376,-0.008917,0.009936,-0.01363,0.007881,0.035175,0.019672
9/22/2000,0.010819,0.036762,0.003903,0.035917,0.018479,-0.006022,0.013041,0.043336,0.052898
9/25/2000,-0.001346,0.033261,0.003556,0.045415,0.023704,-0.002117,0.009991,0.041739,0.053886
9/26/2000,0.003587,0.040856,0.003956,0.047498,0.028777,-0.004784,0.006904,0.043827,0.061428
9/27/2000,-0.001264,0.024729,0.004459,0.030801,0.018934,0.000495,0.001956,0.037237,0.046306
9/28/2000,0.001896,0.031378,0.003507,0.034329,0.021987,0.002739,0.002586,0.037419,0.048151
9/29/2000,0.014985,0.0321,0.003248,0.037626,0.039635,-0.000804,0.000998,0.027626,0.047642
10/02/2000,-0.012803,0.017454,0.002576,0.026215,0.011378,0.00356,-0.001614,0.01388,0.029289
10/03/2000,-0.017024,-0.001898,0.001422,0.017484,0.000354,0.003833,-0.006625,0.012859,0.020313
10/04/2000,-0.013355,-0.01115,0.000556,0.024744,-0.002318,0.002292,-0.005276,0.005002,0.012154
10/05/2000,-0.01224,-0.017998,0.00093,0.022291,-0.001142,-0.002534,-0.004577,0.004501,0.008257
10/06/2000,-0.012019,-0.014453,0.000927,0.015456,-0.005007,-0.001689,-0.003859,0.009131,0.008475
10/09/2000,0.000915,-0.007883,0.000419,0.023772,0.005198,0.000647,-0.001506,-0.00035,0.016332
10/10/2000,-0.001188,-0.013458,-0.000055,0.011374,0.004615,-0.001255,-0.002099,-0.005038,0.012323
10/11/2000,-0.011652,-0.013328,-0.000549,0.004471,-0.01061,-0.001559,-0.007495,-0.011309,0.01347
10/12/2000,-0.015854,-0.02422,-0.001016,-0.005724,-0.002292,-0.006789,-0.011589,-0.026788,0.000278
10/13/2000,-0.017696,-0.021848,-0.000962,-0.010864,-0.008248,-0.012539,-0.011037,-0.025106,-0.00319
10/16/2000,-0.017153,-0.033679,-0.001394,-0.019764,0.000749,-0.018998,-0.011758,-0.023866,-0.011069
10/17/2000,-0.006094,-0.027326,-0.001555,-0.017417,0.005032,-0.020549,-0.011576,-0.016584,-0.003682
10/18/2000,-0.00937,-0.032795,-0.001306,-0.020298,0.008321,-0.015277,-0.016434,-0.025814,-0.004502
10/19/2000,-0.017695,-0.045797,-0.001511,-0.022767,0.00022,-0.021791,-0.017461,-0.027786,-0.013983
10/20/2000,-0.034695,-0.046813,-0.001815,-0.02146,-0.020025,-0.020085,-0.01744,-0.032429,-0.016471
10/23/2000,-0.021667,-0.034113,-0.002113,-0.02881,-0.012051,-0.025578,-0.013747,-0.034757,-0.007248
10/24/2000,-0.01198,-0.026558,-0.00168,-0.030518,-0.012874,-0.024713,-0.012778,-0.038977,-0.004427
10/25/2000,-0.004428,-0.027217,-0.001628,-0.048243,-0.010304,-0.026621,-0.013626,-0.036229,-0.011943
10/26/2000,-0.004847,-0.027384,-0.00191,-0.042054,-0.012837,-0.021415,-0.007632,-0.033447,-0.011606
10/27/2000,0.001412,-0.005266,-0.001861,-0.024854,-0.00385,-0.022423,0.00023,-0.029692,0.004823
