ARG,AUS,AUT,BEL,BRA,CAN,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,GRE,HKG,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,MAR,MEX,MYS,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,RUS,SGP,SWE,SWZ,TAW,THA,TUR,USA,ZAF
0.056559,-0.061136,0.005615,0.0498,-0.081438,-0.058818,0.074568,-0.129855,0.018271,0.008695,0.010614,0.029055,0.008775,0.050764,-0.071247,0.024737,-0.030754,0.024458,-0.066455,-0.016044,-0.128624,-0.135862,0.010601,-0.062444,-0.020352,-0.049969,-0.04477,0.076026,0.055828,-0.08875,0.031052,-0.007358,-0.074124,-0.001768,-0.052458,-0.077047,0.075651,-0.002212,-0.018598,0.017485,0.021481,0.011177,0.024225,-0.034017,-0.228753,-0.005339,-0.082213
0.022319,0.080843,0.108578,0.042422,0.137805,0.066996,-0.019313,0.142917,0.165062,-0.009928,0.033428,-0.009121,0.047333,0.027552,-0.024054,0.039433,0.059668,0.038468,0.072884,0.0551,-0.061211,0.104731,0.010882,0.084411,0.054413,0.069973,0.069222,-0.029959,-0.020072,0.02316,0.025533,0.118538,0.025266,-0.044743,0.043462,-0.102248,-0.016529,0.021123,0.025251,0.054661,0.011751,-0.006104,0.041211,0.008631,0.147142,0.047209,0.113933
0.144676,0.018994,0.02411,-0.075318,0.107895,0.07172,-0.018216,-0.056948,0.040028,0.081557,0.00261,0.060244,-0.06972,-0.018697,-0.008036,0.005184,-0.009971,-0.003905,-0.012489,0.04076,0.038057,-0.109155,-0.05119,0.044812,-0.025171,0.024708,-0.018582,-0.005901,0.055988,-0.033688,0.000326,0.051733,-0.001209,-0.268358,-0.00961,-0.005648,0.014168,-0.034932,0.145732,-0.002412,0.016117,-0.005728,-0.032689,-0.030884,-0.054763,0.013748,0.023024
0.127091,-0.066172,-0.096045,-0.210729,-0.083102,-0.03891,-0.102382,-0.13462,-0.17651,0.020827,-0.08368,-0.063765,-0.097314,-0.109406,-0.135302,-0.106689,-0.067849,-0.19366,-0.113374,-0.072667,-0.036103,-0.218964,-0.163477,-0.024386,-0.117577,-0.07121,-0.130635,-0.007357,-0.091661,-0.092825,-0.137494,-0.067392,-0.185982,-0.005494,-0.023019,-0.181834,-0.09955,-0.169477,-0.077446,-0.07835,-0.167262,-0.055441,-0.122328,-0.114438,-0.133028,-0.086781,-0.100616
-0.214513,-0.072718,-0.102842,-0.087735,-0.110743,-0.07373,0.058197,0.022509,0.065641,-0.035113,-0.010536,-0.027548,-0.043838,-0.016196,0.013246,-0.020385,-0.043121,0.002205,-0.014962,0.083261,-0.01058,0.062253,-0.21766,-0.076033,-0.046394,-0.034706,-0.01705,-0.036422,-0.047218,-0.016425,-0.041516,-0.107299,0.014755,-0.202801,-0.177875,0.078869,0.105573,-0.035368,-0.174603,-0.009075,-0.008569,-0.005342,-0.096626,-0.14331,0.249082,-0.012899,0.028402
-0.083183,-0.050172,-0.060793,-0.002724,-0.10768,-0.021421,-0.058718,-0.08545,-0.029401,-0.094114,-0.063031,-0.046093,-0.097248,-0.075838,-0.057051,-0.035549,-0.039541,-0.086393,-0.057932,-0.114951,-0.070234,-0.013709,-0.034071,-0.008103,-0.044241,-0.040775,-0.148551,-0.059845,-0.04419,-0.094757,0.002561,-0.053013,-0.058346,-0.214529,-0.085118,0.006802,-0.148576,-0.074528,-0.158518,-0.092012,-0.04499,-0.029589,-0.02132,0.009503,-0.100286,0.011479,-0.052689
-0.28348,-0.19648,-0.371401,-0.293341,-0.263101,-0.154993,-0.110665,-0.234313,-0.132084,-0.183522,-0.156601,-0.232377,-0.191064,-0.1055,-0.27464,-0.155537,-0.162833,-0.160591,-0.195572,-0.195035,-0.23369,-0.20411,-0.304642,-0.086968,-0.165148,-0.126724,-0.112524,-0.153594,-0.121606,-0.096145,-0.208927,-0.364714,-0.161211,-0.045289,-0.166043,-0.06602,-0.145281,-0.095431,-0.271077,-0.161727,-0.205069,-0.10748,-0.212267,-0.136639,-0.155335,-0.098059,-0.169468
-0.539194,-0.295218,-0.467381,-0.455003,-0.39084,-0.316836,-0.296466,-0.2585,-0.336167,-0.348774,-0.26096,-0.296687,-0.394862,-0.294593,-0.19472,-0.254025,-0.212288,-0.457787,-0.241645,-0.568263,-0.509134,-0.336262,-0.272855,-0.199745,-0.269508,-0.160026,-0.302757,-0.111945,-0.367062,-0.194211,-0.289933,-0.405868,-0.256208,-0.043615,-0.446965,-0.278787,-0.413249,-0.304485,-0.435032,-0.345088,-0.310003,-0.13087,-0.209147,-0.401909,-0.420481,-0.189311,-0.309848
-0.026279,-0.084268,-0.153419,-0.109541,-0.098753,-0.060825,-0.029423,0.042361,0.046086,-0.070332,-0.093771,-0.070622,-0.156562,-0.027568,-0.089139,-0.062235,-0.07364,-0.10353,-0.012789,-0.090757,-0.124685,-0.112825,-0.206667,-0.085989,-0.063504,-0.01237,-0.185921,-0.065102,-0.036684,-0.017756,-0.062257,-0.163948,-0.070652,0.031511,0.10899,-0.006257,-0.126011,-0.024014,-0.203596,-0.031084,-0.037069,-0.095296,-0.114327,-0.042532,-0.110099,-0.079866,-0.002136
-0.020055,0.059294,0.054057,0.100665,0.007826,-0.031712,0.020868,0.099713,0.081731,0.044526,0.120497,0.036661,0.153543,0.122568,0.059027,0.08108,-0.030332,0.026673,0.036529,0.030312,0.216965,0.091655,-0.03725,0.036903,0.065741,0.077135,0.180807,0.039845,0.04481,0.05843,0.08842,0.046984,0.043332,-0.703259,0.159169,-0.012519,0.043475,0.089262,-0.081585,0.059233,0.058389,0.083082,0.048602,0.129736,0.060898,0.010109,0.126442
